[Service ID]	[WSDL Address]	[Service Provider]	[IP Address]	[Country]	[Continent]	[AS]	[Latitude]	[Longitude]	 [Region]	[City]
2356	http://www.smsworx.co.za/sendsms3.asmx?WSDL	smsworx.co.za	null	null	null	null	null	null	null	null
2357	http://dsl.smsworx.co.za/ConsoleServices.asmx?WSDL	smsworx.co.za	84.22.178.191	United Kingdom	Europe	AS20860 Iomart	52.97	-1.17	England	Nottingham
2358	http://wsp.24.com/messenger/jabber.asmx?WSDL	24.com	41.86.110.143	South Africa	Africa	null	-33.9	18.6	Western Cape	Cape Town
2359	http://csg.dla.gov.za/esio/imageViewer.wsdl	dla.gov.za	null	null	null	null	null	null	null	null
2360	http://www.facilities.co.za/DMA/Services/SuburbService.asmx?WSDL	facilities.co.za	null	null	null	null	null	null	null	null
2361	http://www.infocountry.co.za/za/default/webservice/SMSService.asmx?WSDL	infocountry.co.za	208.116.12.217	United States	North America	AS25653 FortressITX	40.88	-74.1446	New Jersey	Clifton
2362	http://www.netcash.co.za/netserv/ncUpload/service.asmx?WSDL	netcash.co.za	41.0.18.194	South Africa	Africa	AS36994 Vodacom-VB	-29.267233	26.938477	Western Cape	Cape Town
2363	http://b2b.pnp.co.za/pnpservices/services/EchoService?wsdl	pnp.co.za	196.33.17.33	South Africa	Africa	AS3741 IS	-29	24	Gauteng	Johannesburg
2364	http://www.spoc.co.za/Dossiertest/DossierWS.asmx?WSDL	spoc.co.za	196.41.213.15	South Africa	Africa	AS11845 DPBOL	-26.13	28.08	Gauteng	Johannesburg
2365	http://wiptreasury.co.za/Shares.asmx?WSDL	wiptreasury.co.za	196.41.9.83	South Africa	Africa	AS11845 DPBOL	-25.71	28.23	Gauteng	Johannesburg
2366	http://biomoby.org/services/wsdl/genome.imim.es/fromMetaAlignmentsToTextScoreMatrix	imim.es	193.144.6.167	Spain	Europe	AS766 RedIRIS Autonomous System	41.38	2.18	Barcelona	Barcelona
2367	http://biomoby.org/services/wsdl/genome.imim.es/fromMetaAlignmentsToScoreMatrix	imim.es	193.144.6.167	Spain	Europe	AS766 RedIRIS Autonomous System	41.38	2.18	Barcelona	Barcelona
2368	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/showPDBFromFasta	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2369	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/show3DFeature	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2370	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/parseFeatureAASequenceFromFSOLVText	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2371	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getPDBLigandStructure	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2372	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/parsePropertySequenceFromPMUTText	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2373	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/runProStar_GFF_FromFasta	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2374	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/plotFeatureAASequence	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2375	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getPDBIdsFromLigandId	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2376	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/parseAccessibilityFromPHDText	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2377	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/runEmbossCpGreport_GFF_FromFasta	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2378	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/runEmbossTFscan_GFF_FromFasta	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2379	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getActiveSiteInterfaceFromPDBId	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2380	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getPDBLigand	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2381	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getPDBFromTransfac	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2382	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/showFSOLVonStructure	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2383	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getComponentsFromPDBId	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2384	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/parseGFFFromFeatureAASequence	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2385	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/parseSecondaryStructureFromPHDText	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2386	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getProtProtInterfaceFromPDBId	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2387	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/runSimpleTfbs	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2388	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/runBindProteins	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2389	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/getLigandIdFromPDBId	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2390	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/parsePropertySequenceFromFSOLVText	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2391	http://biomoby.org/services/wsdl/mmb.pcb.ub.es/showPMUTonStructure	ub.es	161.116.1.1	Spain	Europe	AS13041 CESCA - Anella Cientifica RREN Autonomous System	41.38	2.18	Barcelona	Barcelona
2392	http://blogs.solidq.com/_vti_bin/BusinessDataCatalog.asmx?wsdl	solidq.com	62.22.64.134	Spain	Europe	AS702 Verizon Business EMEA - Commercial IP service provider in Europe	41.38	2.18	Barcelona	Barcelona
2393	http://blogs.solidq.com/_vti_bin/SharepointEmailWS.asmx?wsdl	solidq.com	62.22.64.134	Spain	Europe	AS702 Verizon Business EMEA - Commercial IP service provider in Europe	41.38	2.18	Barcelona	Barcelona
2394	http://blogs.solidq.com/_vti_bin/People.asmx?wsdl	solidq.com	62.22.64.134	Spain	Europe	AS702 Verizon Business EMEA - Commercial IP service provider in Europe	41.38	2.18	Barcelona	Barcelona
2395	http://blogs.solidq.com/_vti_bin/Authentication.asmx?wsdl	solidq.com	62.22.64.134	Spain	Europe	AS702 Verizon Business EMEA - Commercial IP service provider in Europe	41.38	2.18	Barcelona	Barcelona
2396	http://www.sp.upcomillas.es/_vti_bin/BusinessDataCatalog.asmx?wsdl	upcomillas.es	130.206.70.225	Spain	Europe	AS766 RedIRIS Autonomous System	40.4	-3.68	Madrid	Madrid
2397	http://www.sp.upcomillas.es/_vti_bin/Authentication.asmx?wsdl	upcomillas.es	130.206.70.225	Spain	Europe	AS766 RedIRIS Autonomous System	40.4	-3.68	Madrid	Madrid
2398	http://www.sp.upcomillas.es/_vti_bin/People.asmx?wsdl	upcomillas.es	130.206.70.225	Spain	Europe	AS766 RedIRIS Autonomous System	40.4	-3.68	Madrid	Madrid
2399	http://pt.germobanco.eu/_vti_bin/Authentication.asmx?wsdl	germobanco.eu	null	null	null	null	null	null	null	null
2400	http://pt.germobanco.eu/_vti_bin/People.asmx?wsdl	germobanco.eu	null	null	null	null	null	null	null	null
2401	http://ubio.bioinfo.cnio.es/biotools/iHOP/wsdl/iHOP-FuncNet.wsdl	cnio.es	null	null	null	null	null	null	null	null
2402	http://eriste.aragob.es/webServiceEtiquetas/etiquetas.asmx?WSDL	aragob.es	null	null	null	null	null	null	null	null
2403	http://eriste.aragob.es/WebServiceMedioAmbiente/MedioAmbiente.asmx?WSDL	aragob.es	null	null	null	null	null	null	null	null
2404	http://eriste.aragob.es/WebServiceCdeCalidad/CdeCalidad.asmx?WSDL	aragob.es	null	null	null	null	null	null	null	null
2405	http://eriste.aragob.es/WebServiceEstadistica/WebServiceEstadistica.asmx?WSDL	aragob.es	null	null	null	null	null	null	null	null
2406	http://www.geoservicios.com/V1.0/sv/sv.asmx?wsdl	geoservicios.com	null	null	null	null	null	null	null	null
2407	http://www.geoservicios.com/V1.0/sn/sn.asmx?wsdl	geoservicios.com	null	null	null	null	null	null	null	null
2408	http://www.geoservicios.com/V2.0/sr/sr.asmx?wsdl	geoservicios.com	null	null	null	null	null	null	null	null
2409	http://www.geoservicios.com/V2.0/sh/sh.asmx?wsdl	geoservicios.com	null	null	null	null	null	null	null	null
2410	http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsPeticionSOAPRF.wsdl	sermepa.es	null	null	null	null	null	null	null	null
2411	http://sas-d.sermepa.es/TPV_PC/wsdl/prueba2.wsdl	sermepa.es	null	null	null	null	null	null	null	null
2412	http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsEntradaTPVPCv6d0.wsdl	sermepa.es	null	null	null	null	null	null	null	null
2413	http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsConsultasSOAPv2d0.wsdl	sermepa.es	null	null	null	null	null	null	null	null
2414	http://servicioweb.bdigrupodifusion.com/Difusion/DifusionBib.asmx?WSDL	bdigrupodifusion.com	82.165.147.245	Germany	Europe	AS8560 1&1 Internet AG	51.206883	9.887695	Baden-wurttemberg	Karlsruhe
2415	http://servicioweb.bdigrupodifusion.com/Difusion/DifusionJur.asmx?wsdl	bdigrupodifusion.com	82.165.147.245	Germany	Europe	AS8560 1&1 Internet AG	51.206883	9.887695	Baden-wurttemberg	Karlsruhe
2416	http://servicioweb.bdigrupodifusion.com/Difusion/DifusionLeg.asmx?WSDL	bdigrupodifusion.com	82.165.147.245	Germany	Europe	AS8560 1&1 Internet AG	51.206883	9.887695	Baden-wurttemberg	Karlsruhe
2417	http://elguille.info/NET/WebServices/HolaMundoWebS.asmx?WSDL	elguille.info	213.27.202.67	Spain	Europe	AS8220 COLT Technology Services	39.47	-0.37	Valencia	Valencia
2418	http://in2test.lsi.uniovi.es/sqlmutationws/?WSDL	uniovi.es	156.35.33.105	Spain	Europe	AS766 RedIRIS Autonomous System	43.37	-5.83	Asturias	Oviedo
2419	http://petra.euitio.uniovi.es/~labra/ws/suma.php?wsdl	uniovi.es	156.35.33.105	Spain	Europe	AS766 RedIRIS Autonomous System	43.37	-5.83	Asturias	Oviedo
2420	http://petra.euitio.uniovi.es/~labra/ws/ingredientes.wsdl	uniovi.es	156.35.33.105	Spain	Europe	AS766 RedIRIS Autonomous System	43.37	-5.83	Asturias	Oviedo
2421	http://webserv.pki.gva.es:8080/axis/services/serviciospki?wsdl	gva.es	193.144.127.85	Spain	Europe	AS766 RedIRIS Autonomous System	39.47	-0.37	Valencia	Valencia
2422	http://www.cma.gva.es/areas/calidad_ambiental/CTL/buscador_reccas/AutoCompleteService.asmx?WSDL	gva.es	193.144.127.85	Spain	Europe	AS766 RedIRIS Autonomous System	39.47	-0.37	Valencia	Valencia
2423	http://mundoprogramacion.com/NET/WebServices/Conversor.asmx?WSDL	mundoprogramacion.com	213.27.202.39	Spain	Europe	AS8220 COLT Technology Services	39.47	-0.37	Valencia	Valencia
2424	http://mundoprogramacion.com/NET/WebServices/HolaMundoWebS.asmx?wsdl	mundoprogramacion.com	213.27.202.39	Spain	Europe	AS8220 COLT Technology Services	39.47	-0.37	Valencia	Valencia
2425	http://194.140.11.91:21111/servicios_integracion/services/DServicios?wsdl	194.140.11.91	194.140.11.91	Spain	Europe	AS3324 TECHNOLOGY SOLUTIONS, S.A.	40.4	-3.68	Madrid	Madrid
2426	http://212.95.222.53/centraliaxmlnuevo2/service.asmx?WSDL	212.95.222.53	212.95.222.53	Spain	Europe	AS6739 Cableuropa - ONO	40.4	-3.68	Madrid	Madrid
2427	http://62.15.105.120/soa/colaboraciones/anuntis/offerservice.asmx?WSDL	62.15.105.120	62.15.105.120	Spain	Europe	AS12715 Jazz Telecom S.A.	40.4	-3.68	Madrid	Madrid
2428	http://62.204.194.45:8080/fedoragsearch/services/FgsOperations?wsdl	62.204.194.45	62.204.194.45	Spain	Europe	AS15630 UNED Autonomous System	40.4	-3.68	Madrid	Madrid
2429	http://82.223.168.52/service.asmx?WSDL	82.223.168.52	82.223.168.52	Spain	Europe	AS20718 arsys.es	36.95	-2.45	Almeria	Rioja
2430	http://91.117.122.10/services/soap.wsdl.php	91.117.122.10	91.117.122.10	Spain	Europe	AS12334 R Cable y Telecomunicaciones Galicia S.A.	43.37	-8.38	A Coruna	Coruna
2431	http://guia.efactura.asimelec.es/ws/service.wsdl	asimelec.es	212.115.97.134	None	None	AS12845 AS InforNet Systems	0	0	-	-
2432	http://www.atsoftline.com/updatePDA/update.asmx?WSDL	atsoftline.com	81.184.3.221	Spain	Europe	AS6739 Cableuropa - ONO	41.38	2.18	Barcelona	Barcelona
2433	http://fullfilment.buscpersonip.com/fullfilment.asmx?wsdl	buscpersonip.com	89.140.80.58	Spain	Europe	AS16338 Cableuropa - ONO	42.9333	-3.4667	Extremadura	Badajoz
2434	http://www.comunishopping.com/CS/GestionPersonas.asmx?WSDL	comunishopping.com	null	null	null	null	null	null	null	null
2435	http://marte.cindoc.csic.es/swpeticiones/serviciopeticiones.asmx?WSDL	csic.es	161.111.10.242	Spain	Europe	AS766 RedIRIS Autonomous System	40.4	-3.68	Madrid	Madrid
2436	http://sms.dcod.com.mx/dcodsms/smsdcodserver.php?wsdl	dcod.com.mx	null	null	null	null	null	null	null	null
2437	http://www.diode.es/serviciolp/milista.asmx?WSDL	diode.es	85.118.247.29	Spain	Europe	AS35171 UNIWAY TECHNOLOGIES SL	40.380028	-3.076172	Madrid	Madrid
2438	http://teletipo.europapress.es/wsepNoticias2006/Noticias.asmx?WSDL	europapress.es	212.170.237.10	Spain	Europe	AS6813 Autonomous System	41.38	2.18	Barcelona	Barcelona
2439	http://competiciones.feb.es/ncadminws/ncadmin.asmx?WSDL	feb.es	96.45.82.4	United States	North America	null	38.9627	-77.3373	Virginia	Reston
2440	http://tpv.hellehollis.com/service.asmx?WSDL	hellehollis.com	62.81.188.210	Spain	Europe	AS6739 Cableuropa - ONO	41.65	-4.72	Valladolid	Valladolid
2441	http://www.infobustussam.com:9001/services/dinamica.asmx?WSDL	infobustussam.com	94.198.88.158	Spain	Europe	AS48221 EMPRESAS MUNICIPALES DE SEVILLA, AIE - AS	37.425252	-5.996475	Sevilla	Sevilla
2442	http://www.inkolan.com/inkolan/wsServicio.asmx?WSDL	inkolan.com	212.55.8.49	Spain	Europe	AS12338 Euskaltel S.A.	43.25	-2.97	Vizcaya	Bilbao
2443	http://www.matiasmasso.es/WebServices/eShops.asmx?wsdl	matiasmasso.es	176.28.109.26	Spain	Europe	null	38.98	-0.55	Valencia	Valles
2444	http://sms.mexhico.com/smsdcodserver.php?wsdl	mexhico.com	134.0.11.141	Spain	Europe	null	43.4	-4.02	Cantabria	Mar
2445	http://www.saniline.com/sespa/notifications.asmx?WSDL	saniline.com	213.171.253.150	Spain	Europe	AS16206 NEO-SKY 2002 Autonomous System 1	37.425252	-5.996475	Sevilla	Sevilla
2446	http://www.seglan.com/OpenBankingGateway/GateWay.asmx?wsdl	seglan.com	213.171.251.83	Spain	Europe	AS16206 NEO-SKY 2002 Autonomous System 1	37.425252	-5.996475	Sevilla	Sevilla
2447	http://blog.todoexpertos.com/api/BlogImporter.asmx?WSDL	todoexpertos.com	64.27.57.24	United States	North America	AS30475 WeHostWebSites.com	39.7442	-105.1049	Colorado	Denver
2448	http://tu.tv/servicioTUTV/servicioTUTV.phtml?wsdl	tu.tv	208.51.7.90	United States	North America	AS3549 Global Crossing Ltd.	39.8912	-105.1205	Colorado	Broomfield
2449	http://einfnt2.uoc.edu/Csf/SoapManager.asmx?wsdl	uoc.edu	null	null	null	null	null	null	null	null
2450	http://www.upcplus.com/BackEnd/User/User.asmx?wsdl	upcplus.com	213.229.186.216	Spain	Europe	AS8220 COLT Technology Services	41.38	2.18	Barcelona	Barcelona
2451	http://panel.webactiva.com/soap/soap.Webactiva.php?wsdl	webactiva.com	85.112.9.226	Spain	Europe	AS23148 Terremark	40.4	-3.68	Madrid	Madrid
2452	http://www.webhotelplus.com/hotelmercado_ws/hotelmercado_ws.asmx?wsdl	webhotelplus.com	37.59.44.102	France	Europe	null	48.72	6.17	Nord-pas-de-calais	Roubaix
2453	http://polfarsktbrod.polfarskt.se/_vti_bin/SharepointEmailWS.asmx?wsdl	polfarskt.se	null	null	null	null	null	null	null	null
2454	http://polfarsktbrod.polfarskt.se/_vti_bin/BusinessDataCatalog.asmx?wsdl	polfarskt.se	null	null	null	null	null	null	null	null
2455	http://polfarsktbrod.polfarskt.se/_vti_bin/People.asmx?wsdl	polfarskt.se	null	null	null	null	null	null	null	null
2456	http://polfarsktbrod.polfarskt.se/_vti_bin/Authentication.asmx?wsdl	polfarskt.se	null	null	null	null	null	null	null	null
2457	http://www.pfizer.co.uk/Media/_vti_bin/BusinessDataCatalog.asmx?wsdl	pfizer.co.uk	165.160.13.20	United States	North America	AS19574 Corporation Service Company	39.7459	-75.5466	Delaware	Wilmington
2458	http://www.pfizer.co.uk/Media/_vti_bin/People.asmx?wsdl	pfizer.co.uk	165.160.15.20	United States	North America	AS19574 Corporation Service Company	39.7459	-75.5466	Delaware	Wilmington
2459	http://www.pfizer.co.uk/Media/_vti_bin/Authentication.asmx?wsdl	pfizer.co.uk	165.160.13.20	United States	North America	AS19574 Corporation Service Company	39.7459	-75.5466	Delaware	Wilmington
2460	http://www.sharepointforum.com/_vti_bin/BusinessDataCatalog.asmx?wsdl	sharepointforum.com	88.80.168.222	Sweden	Europe	AS15830 TELECITYGROUP INTERNATIONAL LIMITED	59.35	17.92	Stockholms Lan	Bromma
2461	http://www.sharepointforum.com/_vti_bin/People.asmx?wsdl	sharepointforum.com	88.80.168.222	Sweden	Europe	AS15830 TELECITYGROUP INTERNATIONAL LIMITED	59.35	17.92	Stockholms Lan	Bromma
2462	http://www.sharepointforum.com/_vti_bin/Authentication.asmx?wsdl	sharepointforum.com	88.80.168.222	Sweden	Europe	AS15830 TELECITYGROUP INTERNATIONAL LIMITED	59.35	17.92	Stockholms Lan	Bromma
2463	http://www.sp.se/_vti_bin/SharepointEmailWS.asmx?wsdl	sp.se	62.119.40.164	Sweden	Europe	AS8434 Telenor Sweden	57.72	12.92	Stockholms Lan	Stockholm
2464	http://www.sp.se/_vti_bin/BusinessDataCatalog.asmx?wsdl	sp.se	62.119.40.164	Sweden	Europe	AS8434 Telenor Sweden	57.72	12.92	Stockholms Lan	Stockholm
2465	http://www.sp.se/_vti_bin/People.asmx?wsdl	sp.se	62.119.40.164	Sweden	Europe	AS8434 Telenor Sweden	57.72	12.92	Stockholms Lan	Stockholm
2466	http://www.sp.se/_vti_bin/Authentication.asmx?wsdl	sp.se	62.119.40.164	Sweden	Europe	AS8434 Telenor Sweden	57.72	12.92	Stockholms Lan	Stockholm
2467	http://chem-fade.ad.umu.se/intranet/service/itradet/_vti_bin/SharepointEmailWS.asmx?wsdl	umu.se	130.239.8.30	Sweden	Europe	AS2833 Umea Universitet	63.83	20.25	Vasterbottens Lan	Umea
2468	http://chem-fade.ad.umu.se/intranet/service/itradet/_vti_bin/People.asmx?wsdl	umu.se	130.239.8.30	Sweden	Europe	AS2833 Umea Universitet	63.83	20.25	Vasterbottens Lan	Umea
2469	http://chem-fade.ad.umu.se/intranet/service/itradet/_vti_bin/Authentication.asmx?wsdl	umu.se	130.239.8.30	Sweden	Europe	AS2833 Umea Universitet	63.83	20.25	Vasterbottens Lan	Umea
2470	http://www.kuriren.nu/arkivet/arkiv/ws/TipService.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2471	http://www.kuriren.nu/rss/default/ws/LoginService.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2472	http://www.kuriren.nu/rss/default/ws/PassWordReminder.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2473	http://www.kuriren.nu/arkivet/arkiv/ws/RegistrationService.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2474	http://www.kuriren.nu/familj/default/ws/FamService.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2475	http://www.kuriren.nu/arkivet/arkiv/ws/ForumService.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2476	http://www.kuriren.nu/rss/default/ws/ArtListService.asmx?WSDL	kuriren.nu	212.214.212.197	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2477	http://www.nsd.se/blogg/bloggare/ws/BlogService.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2478	http://www.nsd.se/blogg/bloggare/ws/LoginService.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2479	http://www.nsd.se/blogg/bloggare/ws/PasswordReminder.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2480	http://www.nsd.se/noje/artikel/ws/ForumService.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2481	http://www.nsd.se/tjanster/debatt/default/ws/ForumList.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2482	http://www.nsd.se/noje/artikel/ws/TipService.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2483	http://www.nsd.se/tjanster/abonnera/default/ws/FormGen.asmx?WSDL	nsd.se	212.214.212.204	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2484	http://helagotland.se/tv/default/ws/LoginService.asmx?WSDL	helagotland.se	212.214.212.198	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
2485	http://ga.helagotland.se/blogg/bloggentry/ws/ForumService.asmx?WSDL	helagotland.se	212.214.212.198	Sweden	Europe	AS3292 TDC Data Networks	58.6	16.18	Ostergotlands Lan	Norrkoping
